Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Production_Line,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount,Month,Quarter,Year,Weekly_Target,Target_Achieved,Rolling_4w_Sales,Rolling_13w_Sales,WoW_pct_Sales_Units,WoW_pct_Revenue,WoW_pct_Lead_Time_days,WoW_pct_Efficiency_u_per_h,anomaly_score,is_anomaly,Weeks_of_Inventory
2024-02-19,111,P009,MAK_SKU_09,Makeup,Central,Retail,LineC,None,394,381,323,3,52.24,4.77,113.47,1890.73,1988.33,843.21,218.13,16873.52,11933.12,0.7072,3,5.64,16.02,0.0307,0.0112,3600,0,25,0.6568,42.1,5.4,False,0.0,2024-02-01,2024-01-01,2024,357,0.9047619047593705,335.75,340.9230769230769,-0.1566579634464752,-0.21370358755030994,-0.6666666666666667,-0.008663366336633671,0.18213462740643926,False,11.145510801407088
2024-02-26,112,P009,MAK_SKU_09,Makeup,North,Retail,LineB,None,391,390,375,8,55.58,4.52,159.14,1783.23,1353.64,1547.9,1087.09,20842.5,15070.64,0.7231,6,4.43,15.15,0.0002,0.0237,2841,0,12,0.8083,-2.5,6.73,False,0.0,2024-02-01,2024-01-01,2024,357,1.0504201680642846,341.75,336.9230769230769,0.1609907120743035,0.23521944443127452,1.0,-0.054307116104868824,0.15485057737306723,False,7.575999979797333
2024-03-04,113,P009,MAK_SKU_09,Makeup,North,Wholesale,LineC,HolidayPush,466,451,465,7,45.23,4.52,157.97,2122.12,2652.58,1673.93,534.48,21031.95,14048.84,0.668,6,2.69,16.92,0.0317,0.0158,3647,6,14,0.737,40.1,7.1,True,0.13,2024-03-01,2024-01-01,2024,357,1.302521008399713,386.5,344.38461538461536,0.24,0.009089600575746815,0.0,0.11683168316831694,0.16326321055024068,False,7.8430107358214824
2024-03-11,114,P009,MAK_SKU_09,Makeup,South,Wholesale,LineB,None,276,270,253,0,52.02,4.54,94.67,1262.51,3665.88,605.38,825.9,13161.06,6801.39,0.5168,4,10.76,14.16,0.0191,0.0032,2629,0,22,0.6812,2.0,6.82,False,0.0,2024-03-01,2024-01-01,2024,357,0.7086834733873707,354.0,345.38461538461536,-0.4559139784946237,-0.37423491402366404,-0.33333333333333337,-0.16312056737588665,0.10799856192175938,False,10.391304306753739
2024-03-18,115,P009,MAK_SKU_09,Makeup,West,E-commerce,LineC,None,349,349,375,0,53.89,4.69,106.1,1647.42,1630.54,811.67,969.41,20208.75,15149.71,0.7497,4,2.93,12.78,0.0,0.0021,2648,11,18,0.683,8.5,7.74,False,0.0,2024-03-01,2024-01-01,2024,357,1.0504201680642846,367.0,346.15384615384613,0.48221343873517797,0.5354956211733706,0.0,-0.09745762711864414,0.12476594281989617,False,7.061333314503111
2024-03-25,116,P009,MAK_SKU_09,Makeup,South,E-commerce,LineA,NewLaunch,397,388,413,2,53.04,4.35,152.05,1742.16,376.34,774.83,327.83,21905.52,18684.36,0.853,9,5.87,16.29,0.0221,0.0052,5154,10,15,0.719,20.8,8.42,False,0.0,2024-03-01,2024-01-01,2024,357,1.1568627450947988,376.5,352.2307692307692,0.10133333333333328,0.08396214511041022,1.25,0.27464788732394374,0.18653110325569133,False,12.479418855982036
2024-04-01,117,P009,MAK_SKU_09,Makeup,East,E-commerce,LineB,HolidayPush,365,355,364,4,55.79,4.64,88.69,1702.47,3865.99,1002.08,1193.07,20307.56,12543.95,0.6177,4,3.2,13.5,0.0251,0.0114,1981,3,14,0.7651,17.4,7.02,False,0.0,2024-04-01,2024-04-01,2024,357,1.019607843134399,351.25,354.3076923076923,-0.11864406779661019,-0.07294782319707538,-0.5555555555555556,-0.1712707182320442,0.1693927424598355,False,5.442307677356298
2024-04-08,118,P009,MAK_SKU_09,Makeup,East,Wholesale,LineB,SummerSale,348,340,400,8,44.9,4.57,101.62,1600.52,411.95,769.59,722.97,17960.0,14454.97,0.8048,3,9.67,16.92,0.0209,0.0207,2748,32,32,0.6211,49.9,7.63,True,0.16,2024-04-01,2024-04-01,2024,357,1.12044817926857,388.0,358.0,0.098901098901099,-0.11560029860800614,-0.25,0.2533333333333334,0.16412589554303314,False,6.869999982825
2024-04-15,119,P009,MAK_SKU_09,Makeup,East,Retail,LineA,NewLaunch,278,275,236,4,56.67,4.6,126.49,1291.45,2652.92,330.91,1006.16,13374.12,8092.68,0.6051,6,6.29,11.61,0.0088,0.0189,1631,0,14,0.6333,30.6,8.21,False,0.0,2024-04-01,2024-04-01,2024,357,0.6610644257684565,353.25,351.9230769230769,-0.41000000000000003,-0.25533853006681506,1.0,-0.31382978723404265,0.13375186190920885,False,6.9110169198685725
2024-04-22,120,P009,MAK_SKU_09,Makeup,East,Retail,LineC,None,366,357,289,4,57.42,4.32,96.62,1590.78,525.8,1118.56,475.11,16594.38,12884.13,0.7764,4,8.23,16.63,0.0228,0.0152,2343,0,16,0.7124,31.5,7.12,False,0.0,2024-04-01,2024-04-01,2024,357,0.809523809521542,322.25,347.15384615384613,0.22457627118644075,0.2407829449713328,-0.33333333333333337,0.43238587424633934,0.17728912906668703,False,8.107266407933334
2024-04-29,121,P009,MAK_SKU_09,Makeup,West,E-commerce,LineC,None,297,297,279,1,54.87,4.45,137.21,1335.37,278.33,865.19,934.4,15308.73,11895.44,0.777,7,7.25,12.92,0.0,0.0043,2238,0,13,0.6988,42.6,6.74,False,0.0,2024-04-01,2024-04-01,2024,357,0.7815126050398277,301.0,341.61538461538464,-0.03460207612456745,-0.07747502467702927,0.75,-0.22309079975947077,0.14132002057539922,False,8.021505347593171
2024-05-06,122,P009,MAK_SKU_09,Makeup,East,E-commerce,LineC,None,423,412,417,9,52.61,4.4,115.48,1872.75,2655.02,1382.87,909.58,21938.37,15118.15,0.6891,9,3.6,15.88,0.0244,0.0232,3374,1,24,0.7137,39.2,5.46,False,0.0,2024-05-01,2024-04-01,2024,357,1.1680672268874845,305.25,351.6923076923077,0.4946236559139785,0.43306270343784226,0.2857142857142858,0.22910216718266252,0.18561652327298772,False,8.091127078918161
2024-05-13,123,P009,MAK_SKU_09,Makeup,North,E-commerce,LineC,None,386,386,408,10,54.7,4.42,176.4,1723.76,2962.96,617.52,648.15,22317.6,16365.21,0.7333,9,6.7,16.4,0.0,0.0247,3670,9,18,0.7589,54.3,7.59,False,0.0,2024-05-01,2024-04-01,2024,357,1.1428571428539416,348.25,353.61538461538464,-0.021582733812949617,0.017286152070550287,0.0,0.032745591939546514,0.16269180988943033,False,8.995098017168877
2024-05-20,124,P009,MAK_SKU_09,Makeup,Central,E-commerce,LineA,None,249,243,266,5,52.4,4.62,58.02,1156.18,1393.06,950.71,745.9,13938.4,9692.55,0.6954,6,4.57,9.7,0.0228,0.0204,3538,11,13,0.655,57.7,7.92,False,0.0,2024-05-01,2024-04-01,2024,357,0.7450980392135992,342.5,349.2307692307692,-0.3480392156862745,-0.37545255762268337,-0.33333333333333337,-0.4085365853658537,0.15525018119456385,False,13.300751829696422
2024-05-27,125,P009,MAK_SKU_09,Makeup,West,Retail,LineA,HolidayPush,375,374,293,6,51.01,4.37,152.62,1654.01,1539.34,1163.51,571.44,14945.93,10017.63,0.6703,6,9.2,17.83,0.0002,0.0229,2772,0,10,0.6938,3.7,7.39,False,0.0,2024-05-01,2024-04-01,2024,357,0.8207282913142276,346.0,342.9230769230769,0.10150375939849621,0.07228448028468115,0.0,0.8381443298969071,0.13552841031834734,False,9.460750820953068
2024-06-03,126,P009,MAK_SKU_09,Makeup,Central,Retail,LineA,None,384,373,314,2,53.1,4.81,127.49,1859.79,823.18,835.62,1141.08,16673.4,12013.73,0.7205,6,3.96,14.61,0.0274,0.0088,1863,0,10,0.6014,45.0,7.67,False,0.0,2024-06-01,2024-04-01,2024,357,0.8795518207258276,320.25,331.3076923076923,0.07167235494880542,0.11558129872145795,0.0,-0.1805945036455412,0.17489475940249755,False,5.93312100021299
2024-06-10,127,P009,MAK_SKU_09,Makeup,South,E-commerce,LineA,SummerSale,270,269,294,4,53.14,4.65,65.61,1262.06,2513.99,768.63,212.82,15623.16,10865.66,0.6955,4,3.1,9.95,0.0014,0.0149,3483,6,13,0.6879,41.6,8.25,False,0.0,2024-06-01,2024-04-01,2024,357,0.8235294117623991,291.75,334.46153846153845,-0.06369426751592355,-0.0629889524632049,-0.33333333333333337,-0.3189596167008898,0.12054525012171702,False,11.846938735214493
2024-06-17,128,P009,MAK_SKU_09,Makeup,East,E-commerce,LineC,None,376,362,377,5,52.95,4.57,157.54,1734.07,3580.7,757.91,1155.35,19962.15,12734.12,0.6379,2,3.59,14.11,0.0357,0.0144,2380,6,18,0.5938,39.9,7.69,False,0.0,2024-06-01,2024-04-01,2024,357,1.0560224089606274,319.5,334.61538461538464,0.282312925170068,0.2777280652569647,-0.5,0.4180904522613065,0.15630785944153924,False,6.312997330734755
2024-06-24,129,P009,MAK_SKU_09,Makeup,West,E-commerce,LineC,SummerSale,331,331,294,3,55.94,4.78,145.31,1596.71,783.65,1261.03,824.81,16446.36,11980.16,0.7284,8,3.89,12.56,0.0,0.012,3907,0,23,0.7532,23.6,7.76,False,0.0,2024-06-01,2024-04-01,2024,357,0.8235294117623991,319.75,325.46153846153845,-0.22015915119363394,-0.1761228124225096,3.0,-0.10985116938341599,0.13767537507455507,False,13.28911560105743
2024-07-01,130,P009,MAK_SKU_09,Makeup,East,Retail,LineC,SummerSale,244,237,210,2,55.42,4.41,81.25,1084.17,1722.89,622.05,217.93,11638.2,7991.16,0.6866,8,6.66,10.35,0.0265,0.0101,2977,0,14,0.7384,28.1,6.57,False,0.0,2024-07-01,2024-07-01,2024,357,0.5882352941159994,293.75,313.61538461538464,-0.2857142857142857,-0.2923540528116859,0.0,-0.17595541401273895,0.1423264236694637,False,14.176190408684807
2024-07-08,131,P009,MAK_SKU_09,Makeup,South,Retail,LineB,None,398,388,368,5,52.87,4.27,122.58,1711.72,3880.3,639.65,319.25,19456.16,12905.24,0.6633,6,6.17,16.53,0.0243,0.0163,4171,0,31,0.6832,30.4,7.43,False,0.0,2024-07-01,2024-07-01,2024,357,1.0308123249270846,312.25,311.15384615384613,0.7523809523809524,0.6717499269646507,-0.25,0.5971014492753626,0.20301271143991556,False,11.33423909963522
2024-07-15,132,P009,MAK_SKU_09,Makeup,Central,Retail,LineA,NewLaunch,304,301,274,1,52.4,4.47,68.7,1365.75,3565.3,1124.67,996.88,14357.6,7305.0,0.5088,7,4.46,11.79,0.0068,0.0057,2697,0,19,0.7561,42.7,7.69,False,0.0,2024-07-01,2024-07-01,2024,357,0.7675070027989706,286.5,314.0769230769231,-0.2554347826086957,-0.2620537660052138,0.16666666666666674,-0.28675136116152455,0.14460985708571328,False,9.84306565750706
2024-07-22,133,P009,MAK_SKU_09,Makeup,West,Retail,LineC,None,462,460,396,7,55.51,4.22,174.17,1967.06,3951.59,1121.86,698.27,21981.96,14243.18,0.6479,4,4.58,18.0,0.004,0.0191,3805,0,30,0.6205,42.9,7.16,False,0.0,2024-07-01,2024-07-01,2024,357,1.1092436974758846,312.0,322.3076923076923,0.44525547445255476,0.5310330417339943,-0.4285714285714286,0.5267175572519085,0.1819945764981606,False,9.608585834321753
2024-07-29,134,P009,MAK_SKU_09,Makeup,West,Wholesale,LineC,None,327,323,300,6,51.6,4.81,100.39,1582.91,354.6,327.87,781.44,15480.0,12433.18,0.8032,8,5.56,13.25,0.0095,0.0208,2887,0,9,0.7241,21.5,7.36,False,0.0,2024-07-01,2024-07-01,2024,357,0.8403361344514276,334.5,323.9230769230769,-0.24242424242424243,-0.29578618103208265,1.0,-0.26388888888888884,0.1620597500037062,False,9.623333301255556
2024-08-05,135,P009,MAK_SKU_09,Makeup,East,Retail,LineC,None,337,329,320,2,56.33,4.63,104.81,1570.79,419.22,372.67,963.21,18025.6,14699.71,0.8155,1,4.47,13.08,0.0214,0.0071,2711,0,21,0.7437,39.2,6.78,False,0.0,2024-08-01,2024-07-01,2024,357,0.8963585434148562,322.5,316.46153846153845,0.06666666666666665,0.1644444444444444,-0.875,-0.012830188679245236,0.1797352904633237,False,8.471874973525392
2024-08-12,136,P009,MAK_SKU_09,Makeup,East,Retail,LineA,None,406,395,360,10,52.06,4.73,91.76,1929.56,629.13,1468.81,1059.64,18741.6,13654.46,0.7286,1,0.56,13.68,0.0267,0.03,1155,0,29,0.6389,24.5,6.72,False,0.0,2024-08-01,2024-07-01,2024,357,1.0084033613417132,344.0,312.7692307692308,0.125,0.039721285283152774,0.0,0.04587155963302747,0.1143136771346781,False,3.208333324421296
2024-08-19,137,P009,MAK_SKU_09,Makeup,South,Retail,LineB,None,423,416,402,9,55.68,4.75,194.58,2028.71,2717.63,1176.7,392.16,22383.36,16068.16,0.7179,14,8.9,19.82,0.0162,0.0247,4484,0,25,0.5829,25.3,6.25,False,0.0,2024-08-01,2024-07-01,2024,357,1.126050420164913,345.5,323.2307692307692,0.1166666666666667,0.19431425278524794,13.0,0.44883040935672525,0.17399432002683973,False,11.154228827974555
2024-08-26,138,P009,MAK_SKU_09,Makeup,South,Retail,LineB,None,366,356,305,0,54.92,4.33,164.33,1601.21,785.64,1092.29,1008.78,16750.6,12262.68,0.7321,10,8.76,17.04,0.0257,0.0016,3158,0,11,0.7685,25.5,7.7,False,0.0,2024-08-01,2024-07-01,2024,357,0.8543417366922847,346.75,324.15384615384613,-0.24129353233830841,-0.2516494395836908,-0.2857142857142857,-0.14026236125126146,0.16949465039809575,False,10.354098326707874
2024-09-02,139,P009,MAK_SKU_09,Makeup,Central,Wholesale,LineB,HolidayPush,397,393,366,4,50.83,4.21,126.25,1683.99,1651.29,1144.54,879.25,18603.78,13244.71,0.7119,10,7.0,17.08,0.008,0.0133,3173,0,27,0.7419,47.6,6.75,False,0.0,2024-09-01,2024-07-01,2024,357,1.0252100840307417,358.25,328.15384615384613,0.19999999999999996,0.11063364894391836,0.0,0.0023474178403755097,0.1882707204279579,False,8.669398883416942
2024-09-09,140,P009,MAK_SKU_09,Makeup,West,E-commerce,LineB,SummerSale,265,259,262,3,53.24,4.5,113.42,1203.84,723.43,978.68,929.8,13948.88,10113.13,0.725,5,7.96,11.89,0.0195,0.014,3258,3,16,0.7188,40.2,7.23,False,0.0,2024-09-01,2024-07-01,2024,357,0.7338935574209134,333.75,325.6923076923077,-0.28415300546448086,-0.25021259120458317,-0.5,-0.3038641686182669,0.1529129059643476,False,12.435114456354524
2024-09-16,141,P009,MAK_SKU_09,Makeup,Central,E-commerce,LineB,None,381,370,402,7,50.91,4.3,115.06,1649.81,3835.1,465.91,786.54,20465.82,13728.46,0.6708,2,3.56,14.28,0.0273,0.0198,3551,11,12,0.6777,23.2,8.17,False,0.0,2024-09-01,2024-07-01,2024,357,1.126050420164913,333.75,327.61538461538464,0.5343511450381679,0.4672016678041535,-0.6,0.2010092514718249,0.17612705572545173,False,8.833333311359867
2024-09-23,142,P009,MAK_SKU_09,Makeup,North,E-commerce,LineC,None,349,340,367,4,51.79,4.3,108.89,1511.59,2780.78,925.38,495.45,19006.93,13293.73,0.6994,5,1.54,12.16,0.0235,0.0122,2954,20,12,0.6655,32.7,5.14,False,0.0,2024-09-01,2024-07-01,2024,357,1.0280112044789131,349.25,333.2307692307692,-0.08706467661691542,-0.07128421924946082,1.5,-0.14845938375350132,0.14297675343267968,False,8.04904629959388
2024-09-30,143,P009,MAK_SKU_09,Makeup,East,E-commerce,LineA,None,341,329,289,9,52.46,4.62,88.32,1584.25,1792.04,1095.68,888.19,15160.94,9800.78,0.6464,4,8.8,15.9,0.0347,0.0343,2897,0,17,0.6448,25.4,7.36,False,0.0,2024-09-01,2024-07-01,2024,357,0.809523809521542,330.0,339.3076923076923,-0.21253405994550412,-0.20234672301102807,-0.19999999999999996,0.3075657894736843,0.13661125860114515,False,10.02422141860131
2024-10-07,144,P009,MAK_SKU_09,Makeup,Central,Retail,LineB,None,491,491,482,2,55.95,4.31,216.04,2137.81,965.33,2038.77,733.39,26967.9,21092.6,0.7821,7,2.73,17.85,0.0,0.0046,831,0,34,0.7634,34.5,7.4,False,0.0,2024-10-01,2024-10-01,2024,357,1.3501400560186272,385.0,348.0769230769231,0.6678200692041523,0.7787749308420191,0.75,0.12264150943396235,0.12571417090940962,False,1.7240663864645926
2024-10-14,145,P009,MAK_SKU_09,Makeup,East,E-commerce,LineA,None,391,386,429,6,57.57,4.45,165.39,1756.49,691.54,1459.51,753.76,24697.53,20036.23,0.8113,4,4.17,15.0,0.0122,0.0143,3645,21,23,0.6363,41.9,7.57,False,0.0,2024-10-01,2024-10-01,2024,357,1.2016806722655415,391.75,360.0,-0.10995850622406644,-0.08418786779838261,-0.4285714285714286,-0.1596638655462186,0.1596233959776644,False,8.496503476698127
2024-10-21,146,P009,MAK_SKU_09,Makeup,Central,E-commerce,LineC,None,401,397,513,0,38.85,4.4,143.56,1778.76,5957.47,1550.34,431.69,19930.05,10211.79,0.5124,10,6.14,16.64,0.009,0.0,1284,63,34,0.5854,27.4,7.1,True,0.29,2024-10-01,2024-10-01,2024,357,1.4369747899119414,428.25,369.0,0.19580419580419584,-0.193034688084193,1.5,0.10933333333333328,0.19699542068962617,False,2.502923971729193
2024-10-28,147,P009,MAK_SKU_09,Makeup,West,Retail,LineC,None,391,380,374,8,52.02,4.23,191.98,1673.13,2307.05,1535.08,697.24,19455.48,13242.98,0.6807,1,6.29,16.33,0.0267,0.022,1190,0,28,0.6525,41.4,7.96,False,0.0,2024-10-01,2024-10-01,2024,357,1.0476190476161131,449.5,374.6923076923077,-0.27095516569200784,-0.023811781706518542,-0.9,-0.01862980769230782,0.1963565520850734,False,3.1818181733106465
2024-11-04,148,P009,MAK_SKU_09,Makeup,East,E-commerce,LineC,None,337,331,394,8,40.29,4.2,142.55,1429.66,3247.12,374.83,356.54,15874.26,10466.11,0.6593,4,5.12,13.42,0.0162,0.0203,2496,28,34,0.6327,18.5,7.15,True,0.24,2024-11-01,2024-10-01,2024,357,1.1036414565795416,427.5,380.38461538461536,0.053475935828877,-0.1840725595050854,3.0,-0.17819963257807703,0.18216200007693578,False,6.335025364631916
2024-11-11,149,P009,MAK_SKU_09,Makeup,West,Wholesale,LineA,SummerSale,399,392,367,6,52.6,4.48,210.27,1808.55,1315.77,1091.71,853.95,19304.2,14234.22,0.7374,5,4.25,15.35,0.0174,0.0169,3016,0,32,0.6693,30.5,5.59,False,0.0,2024-11-01,2024-10-01,2024,357,1.0280112044789131,412.0,380.9230769230769,-0.06852791878172593,0.21606928448948182,0.25,0.14381520119225044,0.1918763291217152,False,8.217983628833831
2024-11-18,150,P009,MAK_SKU_09,Makeup,South,Retail,LineA,None,355,353,315,2,53.46,4.29,127.44,1535.69,1188.23,518.45,231.72,16839.9,13365.81,0.7937,1,7.11,15.34,0.0039,0.0065,3114,0,24,0.7075,19.1,7.96,False,0.0,2024-11-01,2024-10-01,2024,357,0.882352941173999,362.5,374.2307692307692,-0.1416893732970027,-0.12765615772733385,-0.8,-0.0006514657980455363,0.16588149031175958,False,9.885714254331067
2024-11-25,151,P009,MAK_SKU_09,Makeup,South,Retail,LineB,None,350,343,283,1,54.12,4.48,91.7,1577.17,3045.73,1113.19,829.54,15315.96,8750.33,0.5713,6,6.44,14.71,0.0171,0.0068,3572,0,10,0.7584,36.2,7.42,False,0.0,2024-11-01,2024-10-01,2024,357,0.7927170868325134,339.75,372.53846153846155,-0.10158730158730156,-0.09049578679208325,5.0,-0.041069100391134206,0.1767714845074902,False,12.6219080826081
2024-12-02,152,P009,MAK_SKU_09,Makeup,East,E-commerce,LineA,None,388,388,343,7,52.22,4.26,162.57,1669.14,3417.0,683.51,775.1,17911.46,11366.71,0.6346,5,3.15,14.32,0.0,0.0229,2928,0,30,0.5976,22.7,7.07,False,0.0,2024-12-01,2024-10-01,2024,357,0.9607843137227989,327.0,370.7692307692308,0.21201413427561833,0.16946374892595695,-0.16666666666666663,-0.02651257647858607,0.14686198480375523,False,8.536443123800458
2024-12-09,153,P009,MAK_SKU_09,Makeup,South,Retail,LineC,HolidayPush,442,433,526,16,37.17,4.65,96.8,2064.98,1120.52,921.37,659.39,19551.42,14785.16,0.7562,8,7.96,19.83,0.0192,0.0308,4679,45,44,0.7055,-4.3,6.79,True,0.3,2024-12-01,2024-10-01,2024,357,1.4733893557381699,366.75,391.0769230769231,0.5335276967930029,0.09155925870922865,0.6000000000000001,0.384776536312849,0.19514835667132052,False,8.895437245445937
2024-12-16,154,P009,MAK_SKU_09,Makeup,Central,E-commerce,LineB,HolidayPush,308,301,307,1,56.99,4.73,135.52,1470.39,1565.63,1195.13,416.24,17495.93,12848.54,0.7344,3,5.36,12.38,0.0202,0.0043,2930,6,9,0.6799,4.1,7.74,False,0.0,2024-12-01,2024-10-01,2024,357,0.8599439775886276,364.75,383.7692307692308,-0.4163498098859315,-0.10513251722892747,-0.625,-0.3756933938477054,0.1809378572907429,False,9.543973910280215
2024-12-23,155,P009,MAK_SKU_09,Makeup,South,Retail,LineB,NewLaunch,361,359,345,5,54.15,4.32,80.14,1567.53,3016.74,801.86,1086.42,18681.75,12209.2,0.6535,2,2.09,12.83,0.0032,0.0168,3212,0,18,0.7244,31.6,9.07,False,0.0,2024-12-01,2024-10-01,2024,357,0.9663865546191418,380.25,382.0769230769231,0.12377850162866455,0.06777690582895568,-0.33333333333333337,0.03634894991922444,0.13052801061930486,False,9.310144900550304
2024-12-30,156,P009,MAK_SKU_09,Makeup,North,Retail,LineB,HolidayPush,332,327,316,6,51.12,4.76,167.66,1597.09,2754.48,1260.83,749.19,16153.92,9792.33,0.6062,4,5.98,13.68,0.0143,0.0196,3688,0,25,0.7285,39.0,6.65,False,0.0,2024-12-01,2024-10-01,2024,357,0.8851540616221705,373.5,384.15384615384613,-0.08405797101449275,-0.13531012886908345,1.0,0.06625097427903359,0.17511901708037236,False,11.670886039016183
2022-01-03,0,P010,MAK_SKU_10,Makeup,West,E-commerce,LineB,NewLaunch,957,905,936,11,43.0,34.52,400.03,33075.64,696.66,1014.55,868.72,40248.0,4592.43,0.1141,8,6.03,39.54,0.0536,0.0122,2432,8,38,0.7029,51.5,7.46,True,0.06,2022-01-01,2022-01-01,2022,1109,0.8440036068522597,936.0,936.0,,,,,0.15852771287026501,False,2.598290595514647
2022-01-10,1,P010,MAK_SKU_10,Makeup,West,Retail,LineA,None,1112,1112,894,11,50.89,35.92,765.06,40019.55,1267.13,2149.38,300.1,45495.66,1759.5,0.0387,5,5.92,45.73,0.0,0.0128,2528,0,33,0.6217,31.9,7.37,False,0.0,2022-01-01,2022-01-01,2022,1109,0.8061316501345301,915.0,915.0,-0.04487179487179482,0.13038312462731083,-0.375,0.1565503287809813,0.20354198458410594,False,2.8277404890070015
2022-01-17,2,P010,MAK_SKU_10,Makeup,West,Retail,LineA,None,1286,1269,1173,24,46.76,34.43,453.96,44322.38,2132.56,2319.77,874.33,54849.48,5200.44,0.0948,5,13.8,78.24,0.013,0.0212,2051,0,92,0.6841,45.9,8.21,False,0.0,2022-01-01,2022-01-01,2022,1109,1.0577096483308768,1001.0,1001.0,0.3120805369127517,0.20559807243152428,0.0,0.7109118740432976,0.06909004403249419,False,1.7485080974011011
2022-01-24,3,P010,MAK_SKU_10,Makeup,West,Wholesale,LineC,None,1164,1141,894,5,50.75,34.2,582.0,39867.0,797.53,1286.87,742.58,45370.5,2676.52,0.059,11,4.82,45.79,0.019,0.0061,3453,0,66,0.7453,38.6,7.93,False,0.0,2022-01-01,2022-01-01,2022,1109,0.8061316501345301,974.25,974.25,-0.23785166240409206,-0.1728180467709084,1.2000000000000002,-0.41474948875255624,0.23648692276674438,False,3.8624161030621744
2022-01-31,4,P010,MAK_SKU_10,Makeup,Central,E-commerce,LineA,None,639,632,664,15,48.75,34.96,365.51,22375.99,3187.27,2311.52,1096.77,32370.0,3398.45,0.105,6,7.66,28.3,0.0103,0.0231,3265,24,44,0.743,18.5,6.93,False,0.0,2022-01-01,2022-01-01,2022,1109,0.5987376014422013,906.25,912.2,-0.25727069351230425,-0.2865408139650213,-0.4545454545454546,-0.38196112688359907,0.20804515547467867,False,4.917168667293421
2022-02-07,5,P010,MAK_SKU_10,Makeup,North,E-commerce,LineC,None,1127,1100,988,3,50.71,34.85,729.17,39348.87,1653.68,3333.3,793.51,50101.48,4972.12,0.0992,11,3.72,42.49,0.0238,0.0034,2512,0,57,0.6075,20.7,7.83,False,0.0,2022-02-01,2022-01-01,2022,1109,0.8908926961218296,929.75,924.8333333333334,0.48795180722891573,0.5477751004016065,0.8333333333333333,0.5014134275618376,0.23046805506949886,False,2.542510118884099
2022-02-14,6,P010,MAK_SKU_10,Makeup,West,E-commerce,LineA,None,1050,1001,1047,36,45.41,37.9,537.6,39848.76,385.5,1709.01,1094.58,47544.27,4506.42,0.0948,7,5.95,43.23,0.0465,0.0352,3431,13,44,0.712,41.7,7.02,False,0.0,2022-02-01,2022-01-01,2022,1109,0.9440937781776879,898.25,942.2857142857143,0.05971659919028349,-0.0510406079820398,-0.36363636363636365,0.017415862555895334,0.1877392732348127,False,3.276981849783207
2022-02-21,7,P010,MAK_SKU_10,Makeup,East,Retail,LineA,None,1231,1231,1209,0,45.91,34.3,480.09,42271.31,2516.36,2537.06,593.99,55505.19,7586.47,0.1367,6,7.57,54.3,0.0,0.0,4291,0,100,0.743,19.6,5.76,False,0.0,2022-02-01,2022-01-01,2022,1109,1.090171325517502,977.0,975.625,0.15472779369627498,0.16744225960352344,-0.1428571428571429,0.2560721721027064,0.1899032109853258,False,3.5492142236979203
