Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Production_Line,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition_Rate,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount
2022-05-09,18,P012,MAK_SKU_12,Makeup,South,E-commerce,LineA,SummerSale,1214,1171,1218,46,50.46,12.59,492.88,15333.55,3802.25,1436.06,200.04,61460.28,40688.38,0.662,7,8.22,55.13,0.0352,0.0385,2104,18,86,0.7344,22.2,6.95,False,0.0
2022-05-16,19,P012,MAK_SKU_12,Makeup,East,E-commerce,LineC,None,1255,1234,1331,31,50.89,12.05,489.45,15171.69,1685.22,2840.22,598.85,67734.59,47438.6,0.7004,7,2.49,45.23,0.016,0.0235,2413,52,103,0.7707,36.6,8.85,False,0.0
2022-05-23,20,P012,MAK_SKU_12,Makeup,Central,Retail,LineB,None,1377,1352,1455,26,46.42,12.39,710.53,17132.08,5359.72,2569.96,575.97,67541.1,41903.37,0.6204,16,5.35,55.32,0.0181,0.0182,3723,52,78,0.7241,-1.4,7.52,True,0.14
2022-05-30,21,P012,MAK_SKU_12,Makeup,West,E-commerce,LineB,None,1251,1243,1097,11,52.73,13.2,554.19,16568.62,2628.75,3717.6,1021.55,57844.81,33908.29,0.5862,5,3.55,46.87,0.0058,0.0108,3365,0,55,0.7861,25.1,7.44,False,0.0
2022-06-06,22,P012,MAK_SKU_12,Makeup,South,Retail,LineB,None,1162,1136,969,30,55.59,12.23,495.01,14260.76,663.39,4144.23,226.14,53866.71,34572.19,0.6418,4,9.47,55.95,0.0216,0.0316,3331,0,52,0.6928,32.8,6.83,False,0.0
2022-06-13,23,P012,MAK_SKU_12,Makeup,South,Retail,LineA,HolidayPush,1353,1330,1161,20,52.44,12.7,489.79,17232.08,227.04,3922.24,839.86,60882.84,38661.62,0.635,10,7.58,59.7,0.0165,0.0177,2473,0,69,0.7586,30.6,5.83,False,0.0
2022-06-20,24,P012,MAK_SKU_12,Makeup,West,Retail,LineB,None,1298,1268,1391,0,35.03,13.2,578.91,17191.49,4964.9,1802.19,402.66,48726.73,24365.49,0.5,4,4.43,50.29,0.0224,0.0,1688,60,61,0.6354,41.1,8.08,True,0.31
2022-06-27,25,P012,MAK_SKU_12,Makeup,South,Retail,LineA,None,1396,1386,1316,31,50.81,11.63,420.2,16277.5,1793.18,4961.79,975.36,66865.96,42858.13,0.641,5,11.43,74.22,0.0067,0.0236,1761,0,57,0.6561,17.4,8.69,False,0.0
2022-07-04,26,P012,MAK_SKU_12,Makeup,East,Retail,LineB,NewLaunch,1049,1027,977,24,43.98,12.15,467.85,12792.14,2106.83,1000.15,593.27,42968.46,26476.07,0.6162,10,9.6,50.83,0.0203,0.0251,2475,0,55,0.6416,21.9,5.84,True,0.16
2022-07-11,27,P012,MAK_SKU_12,Makeup,West,E-commerce,LineB,None,1076,1062,991,20,50.15,11.59,378.75,12508.72,888.61,1611.73,375.17,49698.65,34314.42,0.6904,3,5.38,43.29,0.0121,0.021,2849,0,85,0.8163,15.5,6.43,False,0.0
2022-07-18,28,P012,MAK_SKU_12,Makeup,South,Wholesale,LineA,None,1404,1376,1325,21,54.84,12.8,775.01,18048.7,2271.73,2510.03,758.1,72663.0,49074.44,0.6754,6,10.01,69.41,0.0193,0.0159,2791,0,95,0.8142,52.6,6.05,False,0.0
2022-07-25,29,P012,MAK_SKU_12,Makeup,South,Retail,LineC,SummerSale,1304,1260,1155,11,55.62,12.49,533.34,16340.29,589.35,5130.18,553.54,64241.1,41627.74,0.648,5,2.53,47.06,0.0334,0.0096,4983,0,70,0.7023,24.2,7.55,False,0.0
2022-08-01,30,P012,MAK_SKU_12,Makeup,West,E-commerce,LineC,None,955,926,1003,24,49.44,12.76,533.85,12239.18,3560.63,1157.53,926.52,49588.32,31704.46,0.6394,1,5.88,39.21,0.0303,0.0242,2387,38,74,0.6841,36.0,7.89,False,0.0
2022-08-08,31,P012,MAK_SKU_12,Makeup,South,Retail,LineC,None,1288,1246,1438,8,33.63,11.95,667.18,15458.32,815.82,3130.06,617.97,48359.94,28337.77,0.586,10,4.71,50.45,0.0325,0.0058,3634,97,125,0.6769,27.3,6.22,True,0.33
2022-08-15,32,P012,MAK_SKU_12,Makeup,Central,Retail,LineC,None,1187,1141,1014,21,50.99,12.71,617.24,15148.49,504.29,1251.21,1020.79,51703.86,33779.08,0.6533,5,6.65,50.31,0.0385,0.0212,4032,0,68,0.6724,39.3,7.12,False,0.0
2022-08-22,33,P012,MAK_SKU_12,Makeup,South,E-commerce,LineA,None,922,903,862,1,55.04,12.17,504.33,11271.17,2445.95,1435.26,256.51,47444.48,32035.59,0.6752,5,1.38,31.95,0.0196,0.0014,1925,0,54,0.7995,37.9,6.39,False,0.0
2022-08-29,34,P012,MAK_SKU_12,Makeup,East,E-commerce,LineC,None,1033,1033,941,0,54.95,13.02,602.24,13509.88,2289.45,1743.18,770.47,51707.95,33394.97,0.6458,7,7.87,46.18,0.0,0.0,3122,0,28,0.7612,19.1,6.08,False,0.0
2022-09-05,35,P012,MAK_SKU_12,Makeup,East,E-commerce,LineA,None,1441,1425,1257,14,52.78,12.94,513.0,18697.84,3744.21,2922.34,904.21,66344.46,40075.86,0.6041,11,5.76,58.87,0.0105,0.0117,2997,0,90,0.7639,17.6,7.78,False,0.0
2022-09-12,36,P012,MAK_SKU_12,Makeup,South,E-commerce,LineA,None,1334,1278,1409,46,55.4,12.74,517.59,17046.92,1068.35,5782.9,622.09,78058.6,53538.34,0.6859,8,6.11,55.28,0.0415,0.033,2177,88,109,0.7843,31.7,6.88,False,0.0
2022-09-19,37,P012,MAK_SKU_12,Makeup,West,E-commerce,LineB,None,1237,1232,1217,14,54.39,12.29,498.51,15252.58,2340.17,5115.28,1063.84,66192.63,42420.76,0.6409,7,2.06,43.89,0.004,0.0121,2809,0,104,0.6676,25.4,7.41,False,0.0
2022-09-26,38,P012,MAK_SKU_12,Makeup,Central,Retail,LineC,HolidayPush,1126,1102,979,9,52.63,11.69,637.32,13226.67,2606.12,1479.74,629.11,51524.77,33583.13,0.6518,7,5.03,44.67,0.0212,0.0102,2647,0,86,0.6662,38.7,6.6,False,0.0
2022-10-03,39,P012,MAK_SKU_12,Makeup,Central,E-commerce,LineC,SummerSale,1339,1298,1328,12,49.85,13.16,589.16,17680.16,1203.39,5138.25,514.7,66200.8,41664.3,0.6294,6,8.84,62.57,0.0306,0.0097,3446,17,91,0.5615,28.9,7.19,False,0.0
2022-10-10,40,P012,MAK_SKU_12,Makeup,Central,E-commerce,LineB,None,1197,1174,1027,19,51.92,12.07,739.75,14521.76,2884.18,3686.94,461.88,53321.84,31767.08,0.5958,8,8.84,55.92,0.0188,0.0194,2067,0,66,0.7401,44.7,8.12,False,0.0
2022-10-17,41,P012,MAK_SKU_12,Makeup,South,Retail,LineA,None,1480,1439,1582,0,43.09,13.05,605.32,19374.53,970.62,1704.74,961.72,68168.38,45156.77,0.6624,7,1.28,51.11,0.0275,0.0,2598,58,49,0.6527,30.9,7.5,True,0.16
2022-10-24,42,P012,MAK_SKU_12,Makeup,East,Retail,LineA,None,1486,1483,1447,0,50.67,13.2,625.61,19677.76,2728.41,2677.99,761.45,73319.49,47473.88,0.6475,5,0.56,50.07,0.0018,0.0,3270,0,118,0.6918,1.3,7.33,False,0.0
2022-10-31,43,P012,MAK_SKU_12,Makeup,West,E-commerce,LineC,None,1122,1107,1226,30,53.53,11.54,594.66,13007.35,2293.13,3117.62,258.17,65627.78,46951.51,0.7154,6,1.07,38.47,0.0131,0.0248,3794,56,89,0.745,38.8,7.6,False,0.0
2022-11-07,44,P012,MAK_SKU_12,Makeup,West,E-commerce,LineB,HolidayPush,1212,1176,1263,28,50.93,13.24,489.65,16095.84,3098.92,4941.01,676.93,64324.59,39511.89,0.6143,6,6.88,51.89,0.0295,0.0222,2118,46,94,0.791,26.0,7.22,False,0.0
2022-11-14,45,P012,MAK_SKU_12,Makeup,North,Retail,LineA,None,1013,975,884,2,55.53,11.75,307.95,11933.55,203.75,2911.96,908.24,49088.52,33131.02,0.6749,11,2.39,36.38,0.0367,0.0032,2418,0,38,0.7109,18.2,8.04,False,0.0
2022-11-21,46,P012,MAK_SKU_12,Makeup,North,Retail,LineB,SummerSale,1542,1510,1442,49,50.51,12.5,536.62,19328.66,1454.27,5821.92,328.41,72835.42,45902.16,0.6302,10,5.91,63.37,0.0207,0.0345,3450,0,85,0.7285,21.4,6.52,False,0.0
2022-11-28,47,P012,MAK_SKU_12,Makeup,East,Retail,LineA,None,1135,1115,1026,15,50.94,11.83,598.14,13486.86,746.11,3463.88,1094.66,52264.44,33472.93,0.6405,2,3.69,42.75,0.0171,0.0153,3138,0,40,0.5755,36.1,4.87,False,0.0
2022-12-05,48,P012,MAK_SKU_12,Makeup,West,E-commerce,LineB,None,1672,1634,1623,36,51.2,12.31,593.56,20641.68,675.13,2080.7,409.61,83097.6,59290.48,0.7135,1,2.66,60.61,0.0227,0.0223,3332,0,113,0.6603,34.5,6.6,False,0.0
2022-12-12,49,P012,MAK_SKU_12,Makeup,East,Wholesale,LineA,None,1566,1534,1762,30,40.19,11.56,663.98,18169.36,5324.33,3911.69,569.93,70814.78,42839.47,0.605,8,7.02,67.45,0.0198,0.0172,3836,106,89,0.6675,30.2,6.3,True,0.21
2022-12-19,50,P012,MAK_SKU_12,Makeup,South,Retail,LineB,None,1287,1235,1152,16,50.26,11.77,501.93,15198.18,763.78,2901.77,561.53,57899.52,38474.26,0.6645,3,7.13,55.69,0.0397,0.0145,3374,0,67,0.6401,26.6,5.56,False,0.0
2022-12-26,51,P012,MAK_SKU_12,Makeup,North,Retail,LineB,HolidayPush,1204,1204,1077,13,50.9,11.72,529.76,14163.86,1519.74,2865.98,912.9,54819.3,35356.82,0.645,1,5.82,49.31,0.0,0.0129,2883,0,42,0.6197,27.8,9.0,False,0.0
2023-01-02,52,P012,MAK_SKU_12,Makeup,West,Retail,LineB,None,1390,1370,1169,10,50.27,13.21,437.85,18405.69,1135.39,4137.62,1180.69,58765.63,33906.24,0.577,3,4.74,54.51,0.014,0.0088,2832,0,55,0.5999,44.8,4.97,False,0.0
2023-01-09,53,P012,MAK_SKU_12,Makeup,South,E-commerce,LineB,None,1444,1410,1379,22,49.77,12.74,521.28,18448.69,2147.11,3424.06,304.94,68632.83,44308.03,0.6456,6,5.59,58.57,0.0233,0.0164,3261,0,82,0.7881,53.7,5.65,False,0.0
2023-01-16,54,P012,MAK_SKU_12,Makeup,Central,E-commerce,LineA,HolidayPush,1132,1096,1052,15,50.62,12.16,392.8,13804.4,3137.02,2883.49,943.62,53252.24,32483.71,0.61,2,4.2,43.48,0.0313,0.0144,4323,0,77,0.6594,6.4,7.71,False,0.0
2023-01-23,55,P012,MAK_SKU_12,Makeup,South,Wholesale,LineA,None,1396,1384,1195,4,51.15,11.75,343.42,16437.34,2876.63,3644.66,518.26,61124.25,37647.36,0.6159,7,2.87,51.0,0.008,0.0038,4372,0,67,0.7428,24.5,7.41,False,0.0
2023-01-30,56,P012,MAK_SKU_12,Makeup,Central,E-commerce,LineB,None,1310,1310,1820,31,42.64,12.53,568.54,16471.15,574.34,4168.0,1128.03,77604.8,55263.28,0.7121,8,6.88,56.07,0.0,0.0176,3164,263,129,0.7282,29.6,7.25,True,0.23
2023-02-06,57,P012,MAK_SKU_12,Makeup,East,E-commerce,LineA,None,1404,1390,1365,23,49.8,12.61,739.91,17778.43,2284.91,5426.08,721.13,67977.0,41766.45,0.6144,1,7.12,60.74,0.0096,0.0171,3103,0,41,0.7571,25.4,6.39,False,0.0
2023-02-13,58,P012,MAK_SKU_12,Makeup,Central,E-commerce,LineA,None,1150,1112,1466,21,38.31,12.65,593.4,14606.84,558.68,1669.76,923.67,56162.46,38403.51,0.6838,17,8.11,51.98,0.0324,0.0144,2988,195,85,0.6479,11.7,7.64,True,0.26
2023-02-20,59,P012,MAK_SKU_12,Makeup,East,Wholesale,LineB,HolidayPush,1110,1083,1033,14,54.17,13.11,705.96,14622.7,1469.66,4158.22,1030.79,55957.61,34676.24,0.6197,7,10.65,56.66,0.024,0.0143,3186,0,57,0.649,35.9,6.23,False,0.0
2023-02-27,60,P012,MAK_SKU_12,Makeup,North,E-commerce,LineA,None,1195,1175,1050,35,52.4,12.03,560.45,14431.9,3391.81,2463.35,542.3,55020.0,34190.64,0.6214,9,7.28,52.06,0.0162,0.034,2712,0,34,0.6556,25.2,7.34,False,0.0
2023-03-06,61,P012,MAK_SKU_12,Makeup,Central,Retail,LineC,None,1541,1480,1320,57,53.44,13.18,827.52,20393.13,1833.56,4077.8,712.8,70540.8,43523.51,0.617,2,8.93,72.33,0.0394,0.0433,3458,0,45,0.6884,25.0,6.07,False,0.0
2023-03-13,62,P012,MAK_SKU_12,Makeup,North,E-commerce,LineC,None,1186,1163,1141,18,51.16,12.54,579.95,14930.44,3540.62,4542.59,674.94,58373.56,34684.97,0.5942,11,6.19,49.32,0.0192,0.0163,1166,0,71,0.7313,22.8,6.51,False,0.0
2023-03-20,63,P012,MAK_SKU_12,Makeup,East,Retail,LineB,NewLaunch,1123,1123,919,8,51.91,11.86,479.52,13366.73,3709.46,3182.85,203.34,47705.29,27242.91,0.5711,12,8.17,50.88,0.0,0.0095,4310,0,72,0.6592,40.1,7.97,False,0.0
2023-03-27,64,P012,MAK_SKU_12,Makeup,West,E-commerce,LineA,NewLaunch,962,937,845,23,54.89,11.9,287.64,11476.56,655.94,3191.62,327.37,46382.05,30730.56,0.6626,9,6.15,39.93,0.0251,0.0284,3137,0,70,0.7109,20.8,6.75,False,0.0
2023-04-03,65,P012,MAK_SKU_12,Makeup,Central,E-commerce,LineB,None,1229,1203,1137,25,53.56,12.07,374.84,14871.51,2626.19,3337.48,251.25,60897.72,39811.29,0.6537,6,7.96,55.17,0.021,0.0221,4452,0,91,0.6597,31.3,7.31,False,0.0
2023-04-10,66,P012,MAK_SKU_12,Makeup,South,E-commerce,LineA,None,1434,1407,1263,21,55.51,12.96,440.24,18628.66,597.53,4196.24,435.66,70109.13,46251.04,0.6597,15,7.33,62.58,0.0188,0.0171,2659,0,86,0.6841,12.9,7.09,False,0.0
2023-04-17,67,P012,MAK_SKU_12,Makeup,North,Wholesale,LineC,None,1241,1241,972,20,49.3,12.14,379.75,15103.71,3909.74,2868.81,796.75,47919.6,25240.59,0.5267,11,5.77,50.72,0.0,0.0211,3252,0,71,0.7701,27.9,7.34,False,0.0
2023-04-24,68,P012,MAK_SKU_12,Makeup,Central,Retail,LineA,SummerSale,1507,1430,1368,1,51.07,13.22,488.27,19971.37,983.47,4572.32,1052.55,69863.76,43284.05,0.6195,4,3.59,56.55,0.0509,0.0008,2657,0,87,0.6817,33.4,6.19,False,0.0
2023-05-01,69,P012,MAK_SKU_12,Makeup,East,Retail,LineB,None,1079,1041,876,8,54.26,13.06,461.81,14137.92,1103.64,2919.15,685.67,47531.76,28685.38,0.6035,11,9.55,52.14,0.0347,0.0098,4599,0,32,0.6243,45.3,6.11,False,0.0
2023-05-08,70,P012,MAK_SKU_12,Makeup,East,Wholesale,LineA,None,1254,1228,1086,0,49.83,12.6,347.36,15835.14,1528.52,2686.2,1013.6,54115.38,33051.92,0.6108,12,7.4,54.89,0.0205,0.0005,3668,0,84,0.6972,11.1,6.29,False,0.0
2023-05-15,71,P012,MAK_SKU_12,Makeup,Central,Retail,LineC,None,977,960,943,18,53.03,12.07,233.5,11815.74,2935.49,1869.78,891.44,50007.29,32494.84,0.6498,3,5.85,40.06,0.0171,0.0195,2419,0,31,0.6015,9.0,6.3,False,0.0
2023-05-22,72,P012,MAK_SKU_12,Makeup,South,Retail,LineC,None,974,946,915,20,49.24,13.09,458.75,12795.54,1622.64,3323.18,905.1,45054.6,26408.14,0.5861,2,7.96,43.72,0.0281,0.0222,2572,0,37,0.7371,43.3,7.92,False,0.0
2023-05-29,73,P012,MAK_SKU_12,Makeup,East,Wholesale,LineA,None,1342,1333,1220,34,52.76,11.62,666.97,15660.74,753.55,2430.92,1011.85,64367.2,44510.14,0.6915,15,8.66,62.18,0.0063,0.0282,3420,0,90,0.6656,20.3,6.22,False,0.0
2023-06-05,74,P012,MAK_SKU_12,Makeup,North,Retail,LineB,HolidayPush,1428,1402,1239,0,50.12,12.82,736.85,18380.64,313.87,3260.62,306.21,62098.68,39837.34,0.6415,6,3.89,54.19,0.018,0.0,1981,0,71,0.6958,45.0,7.51,False,0.0
2023-06-12,75,P012,MAK_SKU_12,Makeup,Central,E-commerce,LineC,None,1298,1298,1255,3,54.33,12.02,571.12,15659.07,328.88,2376.18,1115.58,68184.15,48704.44,0.7143,3,4.11,49.68,0.0,0.0032,1490,0,109,0.7527,47.0,8.25,False,0.0
2023-06-19,76,P012,MAK_SKU_12,Makeup,Central,Retail,LineB,None,1077,1031,959,4,51.82,12.54,513.73,13556.95,3164.88,3364.13,637.93,49695.38,28971.49,0.583,4,2.49,38.81,0.0419,0.0049,1782,0,41,0.7027,18.5,7.31,False,0.0
2023-06-26,77,P012,MAK_SKU_12,Makeup,East,Retail,LineB,HolidayPush,1010,1010,1163,23,41.27,12.44,377.74,12602.17,1423.05,3263.28,389.76,47997.01,30318.75,0.6317,5,2.1,35.89,0.0,0.02,2644,71,100,0.7562,11.2,6.61,True,0.23
2023-07-03,78,P012,MAK_SKU_12,Makeup,East,Wholesale,LineB,None,1242,1210,1070,31,52.37,13.05,429.73,16251.07,820.48,1585.52,201.46,56035.9,37177.37,0.6635,4,6.32,51.92,0.0253,0.0291,3273,0,39,0.6832,-10.0,6.47,False,0.0
2023-07-10,79,P012,MAK_SKU_12,Makeup,West,Retail,LineA,None,1247,1247,1145,5,54.15,12.95,461.39,16194.79,3302.32,2469.88,942.87,62001.75,39091.89,0.6305,2,8.99,58.69,0.0,0.0052,3909,0,75,0.6101,18.2,7.17,False,0.0
2023-07-17,80,P012,MAK_SKU_12,Makeup,North,E-commerce,LineC,None,1359,1319,1363,9,50.63,12.02,429.44,16378.12,2391.42,2864.58,930.46,69008.69,46444.11,0.673,7,5.55,55.05,0.0288,0.0068,3082,19,121,0.7462,21.0,8.19,False,0.0
2023-07-24,81,P012,MAK_SKU_12,Makeup,West,Retail,LineB,None,1295,1240,1113,27,54.31,12.49,409.22,16215.47,1442.21,4689.22,1062.12,60447.03,37038.01,0.6127,3,5.28,51.88,0.0419,0.025,2926,0,66,0.6536,3.3,8.03,False,0.0
2023-07-31,82,P012,MAK_SKU_12,Makeup,Central,Retail,LineB,None,1129,1095,1129,34,51.52,11.82,470.79,13391.86,1072.2,2501.27,507.82,58166.08,40692.93,0.6996,6,12.08,62.17,0.0301,0.0309,2882,23,61,0.7486,36.3,7.39,True,0.05
2023-08-07,83,P012,MAK_SKU_12,Makeup,Central,Retail,LineA,None,1068,1060,1191,10,35.83,13.13,278.75,14050.71,4028.4,1069.94,859.44,42673.53,22665.04,0.5311,14,0.0,35.32,0.0066,0.0085,2528,76,103,0.6763,28.0,6.9,True,0.35
2023-08-14,84,P012,MAK_SKU_12,Makeup,Central,Retail,LineA,None,1410,1359,1676,26,37.02,12.44,470.94,17587.49,5449.7,4473.55,1100.8,62045.52,33433.98,0.5389,8,1.69,49.38,0.0361,0.0161,2151,145,92,0.6148,52.4,6.72,True,0.28
2023-08-21,85,P012,MAK_SKU_12,Makeup,Central,E-commerce,LineB,None,1124,1091,1185,34,51.22,12.02,393.4,13549.82,3728.97,1260.14,1051.89,60695.7,41104.88,0.6772,7,6.91,48.18,0.029,0.0287,3441,41,70,0.7044,28.2,6.8,False,0.0
2023-08-28,86,P012,MAK_SKU_12,Makeup,North,Retail,LineA,None,1334,1289,1192,17,55.57,12.41,629.65,16617.9,1374.69,1619.01,1006.47,66239.44,45621.37,0.6887,2,4.55,51.92,0.0335,0.0146,3778,0,54,0.6641,6.3,7.32,False,0.0
2023-09-04,87,P012,MAK_SKU_12,Makeup,Central,Retail,LineC,None,1722,1699,1549,13,49.91,12.5,568.26,21581.83,3716.29,5931.45,608.85,77310.59,45472.17,0.5882,3,8.28,78.43,0.0131,0.0085,3059,0,129,0.68,33.2,8.01,False,0.0
2023-09-11,88,P012,MAK_SKU_12,Makeup,East,Retail,LineA,None,762,762,616,0,49.22,13.25,326.9,10129.19,3838.48,2125.04,429.6,30319.52,13797.21,0.4551,1,4.7,29.83,0.0,0.0,3200,0,19,0.6749,12.2,7.35,False,0.0
2023-09-18,89,P012,MAK_SKU_12,Makeup,East,Retail,LineA,None,1351,1333,1107,0,53.55,11.61,675.5,15752.66,3597.12,1783.83,670.35,59279.85,37475.89,0.6322,4,5.45,54.5,0.0129,0.0,2170,0,42,0.719,19.1,7.73,False,0.0
2023-09-25,90,P012,MAK_SKU_12,Makeup,West,Wholesale,LineA,None,1095,1060,832,21,49.45,12.28,554.07,13502.01,299.39,2368.37,1014.61,41142.4,23958.02,0.5823,10,6.96,47.04,0.0316,0.0253,2962,0,26,0.5866,42.5,6.79,False,0.0
2023-10-02,91,P012,MAK_SKU_12,Makeup,East,E-commerce,LineA,None,1395,1395,1523,31,46.63,11.74,436.63,16420.96,3360.87,4363.54,875.91,71017.49,45996.21,0.6477,8,3.97,53.1,0.0,0.0205,2315,71,62,0.6929,31.8,5.56,True,0.12
2023-10-09,92,P012,MAK_SKU_12,Makeup,East,Retail,LineA,HolidayPush,874,824,748,8,53.74,13.05,276.18,11433.32,2998.8,986.0,970.77,40197.52,23808.63,0.5923,7,6.37,36.62,0.0566,0.0111,1619,0,27,0.809,29.4,7.93,False,0.0
2023-10-16,93,P012,MAK_SKU_12,Makeup,East,Retail,LineB,None,1055,1022,871,29,52.0,12.69,314.39,13419.39,3869.98,1942.59,924.84,45292.0,25135.2,0.555,6,6.81,45.03,0.0313,0.0336,2685,0,48,0.6961,42.6,7.92,False,0.0
2023-10-23,94,P012,MAK_SKU_12,Makeup,South,Retail,LineB,None,1476,1456,1261,12,52.41,12.67,770.47,18777.97,2864.91,2415.62,341.04,66089.01,41689.47,0.6308,4,3.77,55.75,0.0133,0.01,4090,0,65,0.6014,28.1,7.98,False,0.0
2023-10-30,95,P012,MAK_SKU_12,Makeup,Central,E-commerce,LineB,None,1159,1119,1006,10,50.68,12.26,623.54,14271.69,1255.19,2214.29,1035.74,50984.08,32207.17,0.6317,6,5.81,47.44,0.0341,0.0108,3960,0,84,0.7203,2.0,6.52,False,0.0
2023-11-06,96,P012,MAK_SKU_12,Makeup,South,Retail,LineA,SummerSale,1750,1727,1543,14,54.41,11.64,948.5,20464.85,968.09,2474.67,1002.68,83954.63,59044.34,0.7033,8,3.48,65.39,0.0126,0.0093,4557,0,98,0.7489,44.5,6.81,False,0.0
2023-11-13,97,P012,MAK_SKU_12,Makeup,Central,Retail,LineC,None,1510,1455,1384,15,53.71,12.03,767.08,18242.01,3953.89,1885.81,324.23,74334.64,49928.7,0.6717,3,9.25,71.94,0.0361,0.0109,2988,0,61,0.7977,32.4,8.02,False,0.0
2023-11-20,98,P012,MAK_SKU_12,Makeup,North,E-commerce,LineB,None,1502,1502,1642,19,50.73,13.18,480.64,19844.42,3218.62,3081.63,960.84,83298.66,56193.15,0.6746,2,2.16,53.48,0.0,0.0116,1127,62,93,0.5982,41.1,7.23,False,0.0
2023-11-27,99,P012,MAK_SKU_12,Makeup,West,Retail,LineA,None,1195,1195,1098,0,52.85,12.1,764.8,14535.98,3548.83,4485.66,865.21,58029.3,34593.62,0.5961,6,5.15,47.63,0.0,0.0,3485,0,74,0.6779,56.8,5.63,False,0.0
2023-12-04,100,P012,MAK_SKU_12,Makeup,North,E-commerce,LineC,HolidayPush,1451,1410,1380,30,53.97,12.9,490.44,18766.94,2239.99,3807.47,547.21,74478.6,49116.99,0.6595,2,1.95,51.29,0.028,0.0224,2152,0,105,0.8187,35.4,7.35,False,0.0
2023-12-11,101,P012,MAK_SKU_12,Makeup,East,Retail,LineB,HolidayPush,1530,1495,1413,35,51.98,12.52,826.2,19238.22,3293.41,4684.57,269.4,73447.74,45962.14,0.6258,2,3.47,57.16,0.0224,0.0252,3720,0,115,0.6148,25.6,6.92,False,0.0
2023-12-18,102,P012,MAK_SKU_12,Makeup,East,E-commerce,LineC,None,1525,1480,1449,5,49.72,12.47,446.82,19061.43,3974.41,3772.05,760.55,72044.28,44475.84,0.6173,6,5.61,61.92,0.0295,0.0039,2756,0,118,0.7293,8.9,7.17,False,0.0
2023-12-25,103,P012,MAK_SKU_12,Makeup,East,Wholesale,LineC,None,1636,1609,1621,2,45.36,13.13,796.73,21560.35,2429.52,4002.51,850.76,73528.56,44685.42,0.6077,3,3.62,61.46,0.0161,0.0016,3081,4,140,0.6755,47.7,6.82,True,0.12
2024-01-01,104,P012,MAK_SKU_12,Makeup,South,Retail,LineC,SummerSale,1481,1450,1357,38,51.01,13.09,515.39,19437.83,1725.25,1971.48,719.22,69220.57,45366.79,0.6554,5,2.44,53.27,0.0203,0.0286,3332,0,96,0.6945,5.7,6.52,False,0.0
2024-01-08,105,P012,MAK_SKU_12,Makeup,West,Retail,LineA,SummerSale,1349,1349,1144,40,49.88,12.01,538.25,16255.32,3227.74,3575.35,976.88,57062.72,33027.43,0.5788,6,8.17,61.11,0.0,0.0354,3701,0,91,0.744,18.6,7.38,False,0.0
2024-01-15,106,P012,MAK_SKU_12,Makeup,South,Retail,LineB,None,1042,1027,948,15,51.76,13.02,453.27,13612.17,2103.02,1249.25,458.21,49068.48,31645.83,0.6449,7,3.7,39.27,0.0143,0.0168,3005,0,50,0.7646,37.1,6.12,False,0.0
2024-01-22,107,P012,MAK_SKU_12,Makeup,North,Retail,LineA,NewLaunch,1553,1553,1233,12,49.88,13.14,608.78,20467.3,1752.6,4767.31,830.43,61502.04,33684.4,0.5477,5,5.64,63.13,0.0,0.0103,2398,0,41,0.7038,40.4,7.55,False,0.0
2024-01-29,108,P012,MAK_SKU_12,Makeup,Central,E-commerce,LineB,None,1034,1018,1128,16,55.33,12.8,393.95,13274.6,1315.43,2463.66,1043.94,62412.24,44314.61,0.71,7,3.25,38.31,0.0147,0.0148,2902,51,100,0.6554,15.7,6.78,False,0.0
2024-02-05,109,P012,MAK_SKU_12,Makeup,West,Retail,LineB,None,1354,1334,1455,37,44.69,12.11,524.0,16449.34,1149.25,3419.97,919.74,65023.95,43085.65,0.6626,11,1.15,46.55,0.0141,0.0255,4470,57,47,0.7629,26.4,8.97,True,0.12
2024-02-12,110,P012,MAK_SKU_12,Makeup,Central,Retail,LineB,HolidayPush,1544,1529,1255,29,55.44,12.61,880.08,19557.85,276.0,5552.92,909.54,69577.2,43280.89,0.6221,1,8.91,72.37,0.0096,0.0237,2178,0,103,0.6503,24.7,7.66,False,0.0
2024-02-19,111,P012,MAK_SKU_12,Makeup,South,E-commerce,LineA,None,1235,1213,1184,11,51.83,11.54,364.32,14288.33,2026.64,4403.81,951.07,61366.72,39696.87,0.6469,1,7.3,53.84,0.0177,0.0096,2694,0,67,0.7974,9.2,8.25,False,0.0
2024-02-26,112,P012,MAK_SKU_12,Makeup,South,Retail,LineC,HolidayPush,1468,1459,1314,6,52.75,13.0,499.12,19133.91,1837.28,5170.4,401.46,69313.5,42770.45,0.6171,6,7.37,64.2,0.0061,0.0052,3605,0,60,0.7692,38.1,7.22,False,0.0
